Fp1_Col1,Fp1_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Pz_Col1,Pz_Col2
574.243286132812,43.5756988525391,145.071990966797,41.8148612976074,251.116104125977,130.031311035156,-57.7438430786133,-17.147855758667,116.005867004395,-9.12676239013672,-178.127059936523,85.3686752319336,10.9643564224243,-14.7373275756836,-110.854827880859,68.7085723876953,77.0477676391602,106.211090087891,144.747100830078,-37.3778877258301,489.903411865234,143.567138671875,39.364086151123,26.1961002349854,-308.25341796875,-262.600128173828,36.2973480224609,125.809356689453,689.246276855469,202.768447875977,-61.6566886901855,149.729400634766
550.386291503906,-20.62619972229,98.7127990722656,5.15586233139038,264.578643798828,69.420166015625,-110.552589416504,-8.45879077911377,103.187225341797,23.4597702026367,-179.458877563477,184.601852416992,32.8425331115723,64.9331665039062,-56.6082725524902,194.597610473633,45.1240043640137,94.6243896484375,80.617805480957,-75.3816299438477,512.247131347656,117.980224609375,-5.21297645568848,-23.1539306640625,-322.669921875,-109.48999786377,44.6220016479492,-3.31071352958679,673.529235839844,132.318054199219,1.86230432987213,188.822723388672
505.418548583984,-72.4098129272461,51.3983879089355,10.0570363998413,288.729217529297,25.0286502838135,-165.882064819336,22.375036239624,104.627967834473,90.8001174926758,-125.420303344727,258.448638916016,30.162483215332,130.707855224609,-52.2545280456543,227.408157348633,-50.9463539123535,92.0758590698242,-18.5701675415039,-92.1663513183594,531.342102050781,97.9165954589844,-58.0861167907715,-17.6761302947998,-271.504333496094,48.7986488342285,-62.3874740600586,-12.8306283950806,611.447814941406,45.6702842712402,50.4790153503418,184.619186401367
450.599975585938,-83.3322219848633,54.0921745300293,90.6428680419922,315.834533691406,6.98256969451904,-148.485107421875,129.893157958984,120.669136047363,148.088470458984,-75.5983810424805,302.502716064453,33.8707504272461,180.334838867188,-46.3552169799805,195.177291870117,37.5905227661133,133.312835693359,-61.7244186401367,-62.4221229553223,516.238891601562,101.893798828125,-34.9523391723633,43.1096229553223,-249.583145141602,73.7865982055664,-74.2117156982422,-35.3209266662598,529.619750976562,24.3221664428711,60.0049705505371,193.193298339844
375.476226806641,-114.587417602539,35.9779586791992,132.089370727539,293.799713134766,-15.5749807357788,-119.18408203125,210.741165161133,94.1053161621094,113.246559143066,-31.1175594329834,307.343841552734,48.8817520141602,156.059768676758,48.3818778991699,189.372192382812,202.596542358398,156.408828735352,-60.1196670532227,-76.6572189331055,449.135589599609,46.1772003173828,-18.7291889190674,53.3860969543457,-209.649139404297,8.07024192810059,88.2910079956055,24.0858821868896,414.252288818359,7.79744148254395,87.372917175293,210.066421508789
285.091033935547,-182.132354736328,-18.6990756988525,82.633171081543,225.418533325195,-90.7162322998047,-123.459510803223,214.069671630859,7.87838506698608,21.4780254364014,53.0722122192383,318.231689453125,133.051666259766,201.718734741211,127.006988525391,250.786041259766,383.104370117188,286.11181640625,-103.529014587402,-106.281280517578,349.107391357422,-26.4658317565918,-56.4792022705078,52.8735961914062,-170.530868530273,-4.04090166091919,185.014953613281,242.559707641602,285.927581787109,-45.6342086791992,163.249252319336,256.650299072266
213.016128540039,-213.571426391602,-11.417181968689,47.263599395752,190.873764038086,-191.096740722656,-68.7658767700195,201.563186645508,-6.67862033843994,-12.635552406311,161.628616333008,364.968139648438,275.759826660156,137.65673828125,166.746826171875,305.817016601562,470.890075683594,124.598526000977,-117.787254333496,-94.6932067871094,293.079864501953,-25.881160736084,-28.3869800567627,69.239875793457,-147.231842041016,44.8413848876953,38.1551933288574,201.419250488281,241.34016418457,-101.420150756836,219.465759277344,189.398635864258
186.749633789062,-233.664031982422,44.4487152099609,43.0800552368164,209.161010742188,-247.545776367188,-4.34506940841675,161.987930297852,84.8625640869141,-4.18080711364746,201.124664306641,272.452728271484,140.426956176758,-109.377151489258,205.646545410156,202.713836669922,35.3588905334473,-277.766937255859,-67.0092697143555,-90.785026550293,286.171936035156,-39.024974822998,35.5029106140137,51.2834358215332,-105.849151611328,56.1084327697754,-169.450622558594,-48.8474006652832,249.051818847656,-140.623001098633,101.224563598633,2.19453454017639
158.55517578125,-276.248596191406,62.0622329711914,16.0181064605713,219.457366943359,-257.787628173828,-32.3367118835449,80.8899993896484,110.239929199219,-6.99752378463745,126.675430297852,41.0770034790039,-203.819793701172,-174.58283996582,139.896011352539,33.6581344604492,-470.806976318359,-269.941925048828,-48.4389152526855,-84.6377792358398,234.146255493164,-108.061447143555,33.4480857849121,45.760856628418,-138.523025512695,40.6247673034668,-100.786743164062,-41.0776519775391,216.438690185547,-176.334197998047,-70.09033203125,-91.8062057495117
101.546035766602,-223.208633422852,55.4820442199707,38.8654136657715,187.918655395508,-246.705612182617,-52.2437744140625,74.7951049804688,31.9829578399658,-41.649112701416,48.545654296875,-18.8229160308838,-223.07633972168,-98.1774673461914,26.537956237793,14.5212554931641,-263.716522216797,-84.5530090332031,-44.8661117553711,-42.5807914733887,164.855178833008,-131.562118530273,30.1029567718506,72.5684051513672,-253.266326904297,45.6133766174316,130.575607299805,7.63118410110474,199.905212402344,-221.579681396484,-12.6698741912842,-168.749420166016
43.5756988525391,-36.6582145690918,41.8148612976074,118.905578613281,130.031311035156,-210.989807128906,-17.147855758667,151.710510253906,-9.12676239013672,-127.175910949707,85.3686752319336,57.4376029968262,-14.7373275756836,-138.432830810547,68.7085723876953,46.2280426025391,106.211090087891,-157.930709838867,-37.3778877258301,-30.0277767181396,143.567138671875,-82.3368072509766,26.1961002349854,54.3976898193359,-262.600128173828,34.8338470458984,125.809356689453,-176.278060913086,202.768447875977,-237.662124633789,149.729400634766,-342.213348388672
-20.62619972229,99.4884719848633,5.15586233139038,106.507225036621,69.420166015625,-160.569030761719,-8.45879077911377,130.303039550781,23.4597702026367,-198.435775756836,184.601852416992,-21.3981075286865,64.9331665039062,-156.901519775391,194.597610473633,-39.8769187927246,94.6243896484375,-147.768936157227,-75.3816299438477,-63.1852684020996,117.980224609375,-31.2800254821777,-23.1539306640625,6.21640729904175,-109.48999786377,-30.3581352233887,-3.31071352958679,-262.75830078125,132.318054199219,-172.754943847656,188.822723388672,-384.914428710938
-72.4098129272461,85.5258865356445,10.0570363998413,5.57648229598999,25.0286502838135,-107.959037780762,22.375036239624,6.55382823944092,90.8001174926758,-199.202209472656,258.448638916016,-157.934463500977,130.707855224609,-100.960594177246,227.408157348633,-147.192977905273,92.0758590698242,47.9739303588867,-92.1663513183594,-54.4025192260742,97.9165954589844,-33.221508026123,-17.6761302947998,-1.61636805534363,48.7986488342285,-123.064613342285,-12.8306283950806,-108.672210693359,45.6702842712402,-64.9640502929688,184.619186401367,-236.262145996094
-83.3322219848633,44.740478515625,90.6428680419922,-53.9144058227539,6.98256969451904,-46.1184425354004,129.893157958984,-72.8535919189453,148.088470458984,-156.510940551758,302.502716064453,-182.844299316406,180.334838867188,-77.3635864257812,195.177291870117,-179.722808837891,133.312835693359,96.5244445800781,-62.4221229553223,13.5576686859131,101.893798828125,-75.3760070800781,43.1096229553223,10.126763343811,73.7865982055664,-162.259155273438,-35.3209266662598,44.2442436218262,24.3221664428711,12.756420135498,193.193298339844,-112.085151672363
-114.587417602539,57.485050201416,132.089370727539,-75.1268463134766,-15.5749807357788,17.2160587310791,210.741165161133,-130.150588989258,113.246559143066,-72.1962432861328,307.343841552734,-196.374465942383,156.059768676758,-49.5529441833496,189.372192382812,-180.300140380859,156.408828735352,-36.5669822692871,-76.6572189331055,62.6939010620117,46.1772003173828,-90.6358108520508,53.3860969543457,-2.5092179775238,8.07024192810059,-123.256980895996,24.0858821868896,9.59076309204102,7.79744148254395,54.266429901123,210.066421508789,-73.3969650268555
-182.132354736328,80.945442199707,82.633171081543,-78.9347839355469,-90.7162322998047,73.6651382446289,214.069671630859,-169.675247192383,21.4780254364014,3.48637676239014,318.231689453125,-215.019104003906,201.718734741211,-56.7268028259277,250.786041259766,-192.128112792969,286.11181640625,-168.701141357422,-106.281280517578,71.5234375,-26.4658317565918,-38.3766479492188,52.8735961914062,-15.6408309936523,-4.04090166091919,-77.6220626831055,242.559707641602,-172.228912353516,-45.6342086791992,84.8567886352539,256.650299072266,-76.1534118652344
-213.571426391602,101.698379516602,47.263599395752,-35.8908843994141,-191.096740722656,128.071029663086,201.563186645508,-106.29158782959,-12.635552406311,18.4222202301025,364.968139648438,-178.129165649414,137.65673828125,-106.862495422363,305.817016601562,-226.465240478516,124.598526000977,-164.242416381836,-94.6932067871094,80.164176940918,-25.881160736084,41.3252220153809,69.239875793457,2.66851663589478,44.8413848876953,-26.5511054992676,201.419250488281,-199.451156616211,-101.420150756836,109.147590637207,189.398635864258,-95.4855346679688
-233.664031982422,106.621788024902,43.0800552368164,-10.6697788238525,-247.545776367188,151.891632080078,161.987930297852,-43.7930603027344,-4.18080711364746,39.3883399963379,272.452728271484,-134.225143432617,-109.377151489258,-71.6599044799805,202.713836669922,-218.648452758789,-277.766937255859,-57.8471374511719,-90.785026550293,73.2904205322266,-39.024974822998,61.9606742858887,51.2834358215332,18.8132667541504,56.1084327697754,59.6316947937012,-48.8474006652832,8.08183860778809,-140.623001098633,109.506866455078,2.19453454017639,-83.5942077636719
-276.248596191406,62.0715866088867,16.0181064605713,-40.2566986083984,-257.787628173828,109.85733795166,80.8899993896484,-58.5922737121582,-6.99752378463745,38.2344856262207,41.0770034790039,-99.9265899658203,-174.58283996582,-4.39150667190552,33.6581344604492,-107.86595916748,-269.941925048828,2.01609325408936,-84.6377792358398,33.0672302246094,-108.061447143555,6.84906578063965,45.760856628418,-0.726135075092316,40.6247673034668,90.6485748291016,-41.0776519775391,107.294441223145,-176.334197998047,59.4911651611328,-91.8062057495117,-53.0191535949707
-223.208633422852,8.52434062957764,38.8654136657715,-41.8235206604004,-246.705612182617,44.0661659240723,74.7951049804688,-36.2587127685547,-41.649112701416,-24.8290405273438,-18.8229160308838,-76.8837661743164,-98.1774673461914,-16.6241436004639,14.5212554931641,-7.42438173294067,-84.5530090332031,-21.3140964508057,-42.5807914733887,10.6187973022461,-131.562118530273,-34.8391761779785,72.5684051513672,-23.2883014678955,45.6133766174316,59.8468818664551,7.63118410110474,-1.16265594959259,-221.579681396484,-33.0312309265137,-168.749420166016,-49.4708099365234
-36.6582145690918,-20.6373100280762,118.905578613281,-20.164176940918,-210.989807128906,29.7367782592773,151.710510253906,-5.46433019638062,-127.175910949707,-5.60068607330322,57.4376029968262,-82.826416015625,-138.432830810547,-57.7912216186523,46.2280426025391,-24.6686630249023,-157.930709838867,-106.211769104004,-30.0277767181396,11.7191181182861,-82.3368072509766,-20.4814376831055,54.3976898193359,-18.6945724487305,34.8338470458984,100.682548522949,-176.278060913086,-98.4120635986328,-237.662124633789,-107.016288757324,-342.213348388672,-66.3263931274414
99.4884719848633,-51.9264297485352,106.507225036621,-39.1439743041992,-160.569030761719,55.0165328979492,130.303039550781,-30.7959594726562,-198.435775756836,78.1836929321289,-21.3981075286865,-64.6457977294922,-156.901519775391,-54.2551002502441,-39.8769187927246,-65.8632507324219,-147.768936157227,-121.246864318848,-63.1852684020996,-0.891479790210724,-31.2800254821777,-3.86408424377441,6.21640729904175,3.75342750549316,-30.3581352233887,176.631561279297,-262.75830078125,-77.9908294677734,-172.754943847656,-113.673187255859,-384.914428710938,-53.371654510498
85.5258865356445,-63.5610313415527,5.57648229598999,-44.5867462158203,-107.959037780762,51.6762542724609,6.55382823944092,-11.7489194869995,-199.202209472656,63.8530311584473,-157.934463500977,-35.7411041259766,-100.960594177246,22.0228385925293,-147.192977905273,-48.5746765136719,47.9739303588867,50.8424491882324,-54.4025192260742,3.39196491241455,-33.221508026123,-26.9409885406494,-1.61636805534363,21.9480857849121,-123.064613342285,142.844436645508,-108.672210693359,59.1115798950195,-64.9640502929688,-74.7470932006836,-236.262145996094,18.2109451293945
44.740478515625,-36.3158760070801,-53.9144058227539,-12.6718273162842,-46.1184425354004,28.665828704834,-72.8535919189453,23.3022804260254,-156.510940551758,16.8027992248535,-182.844299316406,-60.2443504333496,-77.3635864257812,105.083106994629,-179.722808837891,-28.3313808441162,96.5244445800781,153.349609375,13.5576686859131,47.6840209960938,-75.3760070800781,-68.3592376708984,10.126763343811,20.0035858154297,-162.259155273438,60.5517044067383,44.2442436218262,184.228775024414,12.756420135498,-35.8698844909668,-112.085151672363,66.5992126464844
57.485050201416,-17.9511871337891,-75.1268463134766,-8.10080242156982,17.2160587310791,45.4546203613281,-130.150588989258,-4.04129552841187,-72.1962432861328,32.3301620483398,-196.374465942383,-66.2031631469727,-49.5529441833496,123.003227233887,-180.300140380859,-24.1888332366943,-36.5669822692871,99.6031265258789,62.6939010620117,93.2313461303711,-90.6358108520508,-50.4270515441895,-2.5092179775238,27.0608406066895,-123.256980895996,63.5202293395996,9.59076309204102,167.267715454102,54.266429901123,-16.7976722717285,-73.3969650268555,66.2695846557617
80.945442199707,-24.6171054840088,-78.9347839355469,-6.09170770645142,73.6651382446289,68.5673446655273,-169.675247192383,2.06423997879028,3.48637676239014,67.7641983032227,-215.019104003906,-31.5458583831787,-56.7268028259277,145.070785522461,-192.128112792969,-1.99973118305206,-168.701141357422,167.685760498047,71.5234375,102.170120239258,-38.3766479492188,14.902889251709,-15.6408309936523,46.5079689025879,-77.6220626831055,91.7918319702148,-172.228912353516,104.377334594727,84.8567886352539,-30.587574005127,-76.1534118652344,121.209495544434
101.698379516602,-35.1613655090332,-35.8908843994141,8.92873191833496,128.071029663086,20.9931449890137,-106.29158782959,20.5094566345215,18.4222202301025,75.4953002929688,-178.129165649414,-56.9031600952148,-106.862495422363,165.786331176758,-226.465240478516,17.7473926544189,-164.242416381836,200.867767333984,80.164176940918,52.533992767334,41.3252220153809,-5.4060115814209,2.66851663589478,-0.959696292877197,-26.5511054992676,50.5625534057617,-199.451156616211,63.9366760253906,109.147590637207,-60.1368789672852,-95.4855346679688,168.582992553711
106.621788024902,-39.4753952026367,-10.6697788238525,-35.1817016601562,151.891632080078,-53.4145812988281,-43.7930603027344,-57.1102142333984,39.3883399963379,17.1875038146973,-134.225143432617,-76.2931137084961,-71.6599044799805,118.479766845703,-218.648452758789,35.5856437683105,-57.8471374511719,34.757396697998,73.2904205322266,-20.8869819641113,61.9606742858887,-72.2212448120117,18.8132667541504,-100.633674621582,59.6316947937012,15.4140615463257,8.08183860778809,45.5864181518555,109.506866455078,-61.5434455871582,-83.5942077636719,118.691062927246
62.0715866088867,-37.0898857116699,-40.2566986083984,-100.084426879883,109.85733795166,-78.4066162109375,-58.5922737121582,-139.778076171875,38.2344856262207,-50.5613899230957,-99.9265899658203,5.28073024749756,-4.39150667190552,97.2687606811523,-107.86595916748,82.7499313354492,2.01609325408936,12.0148649215698,33.0672302246094,-58.7647819519043,6.84906578063965,-54.8818588256836,-0.726135075092316,-142.946228027344,90.6485748291016,40.1529769897461,107.294441223145,88.5342788696289,59.4911651611328,-55.4021911621094,-53.0191535949707,99.8977432250977
8.52434062957764,-62.1541023254395,-41.8235206604004,-124.687438964844,44.0661659240723,-110.242240905762,-36.2587127685547,-171.973236083984,-24.8290405273438,-71.2698364257812,-76.8837661743164,39.4357223510742,-16.6241436004639,105.966499328613,-7.42438173294067,104.653350830078,-21.3140964508057,102.002319335938,10.6187973022461,-80.5526885986328,-34.8391761779785,-49.2382049560547,-23.2883014678955,-152.733169555664,59.8468818664551,30.099458694458,-1.16265594959259,93.7528915405273,-33.0312309265137,-78.9737243652344,-49.4708099365234,123.797538757324
-20.6373100280762,-129.468627929688,-20.164176940918,-164.673614501953,29.7367782592773,-201.681671142578,-5.46433019638062,-227.45735168457,-5.60068607330322,-132.202072143555,-82.826416015625,-45.2616424560547,-57.7912216186523,69.5631790161133,-24.6686630249023,63.5347290039062,-106.211769104004,86.2598648071289,11.7191181182861,-103.492225646973,-20.4814376831055,-126.264297485352,-18.6945724487305,-201.303039550781,100.682548522949,-19.4649276733398,-98.4120635986328,73.5087203979492,-107.016288757324,-108.391128540039,-66.3263931274414,103.25023651123
-51.9264297485352,-188.927047729492,-39.1439743041992,-192.657958984375,55.0165328979492,-276.207489013672,-30.7959594726562,-256.433074951172,78.1836929321289,-189.577133178711,-64.6457977294922,-86.1571655273438,-54.2551002502441,100.535568237305,-65.8632507324219,24.9372119903564,-121.246864318848,164.227691650391,-0.891479790210724,-109.792701721191,-3.86408424377441,-179.573532104492,3.75342750549316,-238.661010742188,176.631561279297,3.18415069580078,-77.9908294677734,132.375457763672,-113.673187255859,-148.261108398438,-53.371654510498,99.8905258178711
-63.5610313415527,-229.88606262207,-44.5867462158203,-155.971954345703,51.6762542724609,-274.778961181641,-11.7489194869995,-202.467864990234,63.8530311584473,-126.839973449707,-35.7411041259766,-59.4474945068359,22.0228385925293,162.234802246094,-48.5746765136719,12.4411888122559,50.8424491882324,193.452438354492,3.39196491241455,-129.008544921875,-26.9409885406494,-186.546722412109,21.9480857849121,-218.794067382812,142.844436645508,85.9581832885742,59.1115798950195,29.8379650115967,-74.7470932006836,-198.506820678711,18.2109451293945,88.1111526489258
-36.3158760070801,-289.081573486328,-12.6718273162842,-147.115585327148,28.665828704834,-217.908767700195,23.3022804260254,-147.562713623047,16.8027992248535,-38.8577270507812,-60.2443504333496,-72.9809265136719,105.083106994629,77.3537521362305,-28.3313808441162,21.6799945831299,153.349609375,-38.9159355163574,47.6840209960938,-140.96711730957,-68.3592376708984,-150.655303955078,20.0035858154297,-149.571640014648,60.5517044067383,146.42057800293,184.228775024414,-179.168487548828,-35.8698844909668,-186.295181274414,66.5992126464844,47.4156646728516
-17.9511871337891,-335.537567138672,-8.10080242156982,-166.960571289062,45.4546203613281,-144.707962036133,-4.04129552841187,-112.803016662598,32.3301620483398,6.03025054931641,-66.2031631469727,-64.6372528076172,123.003227233887,20.2527923583984,-24.1888332366943,97.3733444213867,99.6031265258789,-44.5188484191895,93.2313461303711,-80.6936874389648,-50.4270515441895,-67.1749572753906,27.0608406066895,-43.663387298584,63.5202293395996,189.779052734375,167.267715454102,31.0949077606201,-16.7976722717285,-134.324020385742,66.2695846557617,120.907638549805
-24.6171054840088,-307.457641601562,-6.09170770645142,-101.518394470215,68.5673446655273,-119.988471984863,2.06423997879028,-22.8160209655762,67.7641983032227,30.7165832519531,-31.5458583831787,52.0514030456543,145.070785522461,158.090209960938,-1.99973118305206,214.835006713867,167.685760498047,273.405731201172,102.170120239258,-2.11364579200745,14.902889251709,-41.8700485229492,46.5079689025879,31.8955745697021,91.7918319702148,231.47900390625,104.377334594727,421.366882324219,-30.587574005127,-146.602081298828,121.209495544434,247.659088134766
-35.1613655090332,-242.926513671875,8.92873191833496,16.1421146392822,20.9931449890137,-151.05793762207,20.5094566345215,113.695831298828,75.4953002929688,27.9702663421631,-56.9031600952148,189.258560180664,165.786331176758,262.695526123047,17.7473926544189,300.580993652344,200.867767333984,330.274200439453,52.533992767334,13.0963649749756,-5.4060115814209,-66.3638000488281,-0.959696292877197,42.7707252502441,50.5625534057617,251.84635925293,63.9366760253906,348.169281005859,-60.1368789672852,-186.593551635742,168.582992553711,277.221374511719
-39.4753952026367,-217.246231079102,-35.1817016601562,110.976280212402,-53.4145812988281,-150.289794921875,-57.1102142333984,212.251815795898,17.1875038146973,76.4160690307617,-76.2931137084961,265.698547363281,118.479766845703,217.072372436523,35.5856437683105,352.964019775391,34.757396697998,161.455444335938,-20.8869819641113,-3.9426109790802,-72.2212448120117,-27.7186298370361,-100.633674621582,68.9378890991211,15.4140615463257,260.197326660156,45.5864181518555,89.4815292358398,-61.5434455871582,-154.592224121094,118.691062927246,274.594970703125
-37.0898857116699,-185.903778076172,-100.084426879883,181.671722412109,-78.4066162109375,-131.466262817383,-139.778076171875,242.997100830078,-50.5613899230957,127.205009460449,5.28073024749756,293.646026611328,97.2687606811523,150.951019287109,82.7499313354492,367.694610595703,12.0148649215698,124.853874206543,-58.7647819519043,8.78005886077881,-54.8818588256836,-10.3798007965088,-142.946228027344,114.259185791016,40.1529769897461,279.596099853516,88.5342788696289,98.8094711303711,-55.4021911621094,-82.6705856323242,99.8977432250977,238.829162597656
-62.1541023254395,-119.712562561035,-124.687438964844,173.988677978516,-110.242240905762,-203.403610229492,-171.973236083984,211.419097900391,-71.2698364257812,5.29951333999634,39.4357223510742,245.387908935547,105.966499328613,53.6841659545898,104.653350830078,311.329376220703,102.002319335938,10.5944299697876,-80.5526885986328,36.0984306335449,-49.2382049560547,-129.289932250977,-152.733169555664,79.4365463256836,30.099458694458,296.988830566406,93.7528915405273,134.461364746094,-78.9737243652344,-84.9156951904297,123.797538757324,113.908279418945
-129.468627929688,-122.605903625488,-164.673614501953,94.4112091064453,-201.681671142578,-309.69921875,-227.45735168457,148.365936279297,-132.202072143555,-133.587936401367,-45.2616424560547,160.404937744141,69.5631790161133,-85.7035522460938,63.5347290039062,248.185897827148,86.2598648071289,-218.389373779297,-103.492225646973,32.2517356872559,-126.264297485352,-277.04052734375,-201.303039550781,25.7496376037598,-19.4649276733398,306.022674560547,73.5087203979492,39.2043190002441,-108.391128540039,-149.839279174805,103.25023651123,47.6743545532227
-188.927047729492,-149.498519897461,-192.657958984375,98.8503723144531,-276.207489013672,-310.503173828125,-256.433074951172,172.277099609375,-189.577133178711,-89.4873046875,-86.1571655273438,240.263397216797,100.535568237305,-69.9157638549805,24.9372119903564,305.545288085938,164.227691650391,-122.79801940918,-109.792701721191,43.2936668395996,-179.573532104492,-288.053253173828,-238.661010742188,94.2837753295898,3.18415069580078,342.806823730469,132.375457763672,37.7720527648926,-148.261108398438,-123.356338500977,99.8905258178711,147.496978759766
-229.88606262207,-33.982795715332,-155.971954345703,206.782852172852,-274.778961181641,-267.031524658203,-202.467864990234,294.794097900391,-126.839973449707,-21.2580051422119,-59.4474945068359,462.392913818359,162.234802246094,118.415008544922,12.4411888122559,440.982666015625,193.452438354492,189.740661621094,-129.008544921875,107.053604125977,-186.546722412109,-186.958267211914,-218.794067382812,182.130279541016,85.9581832885742,364.046020507812,29.8379650115967,123.21361541748,-198.506820678711,-21.2247657775879,88.1111526489258,250.470977783203
-289.081573486328,109.369583129883,-147.115585327148,232.733932495117,-217.908767700195,-296.059692382812,-147.562713623047,303.912048339844,-38.8577270507812,-59.4915084838867,-72.9809265136719,474.909729003906,77.3537521362305,143.041244506836,21.6799945831299,420.287750244141,-38.9159355163574,128.985305786133,-140.96711730957,120.077247619629,-150.655303955078,-143.484939575195,-149.571640014648,123.489616394043,146.42057800293,219.714721679688,-179.168487548828,49.9649276733398,-186.295181274414,-34.8574409484863,47.4156646728516,149.089263916016
-335.537567138672,71.7593383789062,-166.960571289062,101.299278259277,-144.707962036133,-310.78662109375,-112.803016662598,121.458297729492,6.03025054931641,-136.058441162109,-64.6372528076172,188.151641845703,20.2527923583984,-100.969535827637,97.3733444213867,162.793914794922,-44.5188484191895,-244.892028808594,-80.6936874389648,35.8658866882324,-67.1749572753906,-165.303298950195,-43.663387298584,-3.97455191612244,189.779052734375,-86.1372375488281,31.0949077606201,-158.977569580078,-134.324020385742,-138.302886962891,120.907638549805,-77.4755706787109
-307.457641601562,-77.2943496704102,-101.518394470215,-79.5076599121094,-119.988471984863,-242.196014404297,-22.8160209655762,-85.0233001708984,30.7165832519531,-184.905731201172,52.0514030456543,-95.0861511230469,158.090209960938,-251.749404907227,214.835006713867,-111.485954284668,273.405731201172,-394.778137207031,-2.11364579200745,-65.9610748291016,-41.8700485229492,-140.455383300781,31.8955745697021,-102.833450317383,231.47900390625,-307.194580078125,421.366882324219,-221.458541870117,-146.602081298828,-183.574829101562,247.659088134766,-174.04362487793
-242.926513671875,-199.609527587891,16.1421146392822,-228.667022705078,-151.05793762207,-231.681762695312,113.695831298828,-225.762496948242,27.9702663421631,-203.869049072266,189.258560180664,-213.729309082031,262.695526123047,-152.718811035156,300.580993652344,-228.92903137207,330.274200439453,-269.910217285156,13.0963649749756,-155.632064819336,-66.3638000488281,-140.962982177734,42.7707252502441,-208.075759887695,251.84635925293,-294.443450927734,348.169281005859,-128.577178955078,-186.593551635742,-208.299514770508,277.221374511719,-154.730087280273
-217.246231079102,-269.106109619141,110.976280212402,-327.849761962891,-150.289794921875,-321.885040283203,212.251815795898,-312.104858398438,76.4160690307617,-263.917510986328,265.698547363281,-261.300170898438,217.072372436523,-62.2365989685059,352.964019775391,-265.954711914062,161.455444335938,-139.052062988281,-3.9426109790802,-209.471557617188,-27.7186298370361,-201.241226196289,68.9378890991211,-296.204711914062,260.197326660156,-213.589447021484,89.4815292358398,-125.25114440918,-154.592224121094,-264.017547607422,274.594970703125,-190.608978271484
-185.903778076172,-272.489715576172,181.671722412109,-348.469635009766,-131.466262817383,-347.586578369141,242.997100830078,-330.562744140625,127.205009460449,-315.419952392578,293.646026611328,-318.795349121094,150.951019287109,-76.3993072509766,367.694610595703,-311.934692382812,124.853874206543,-80.2740707397461,8.78005886077881,-211.854141235352,-10.3798007965088,-169.493423461914,114.259185791016,-331.376220703125,279.596099853516,-242.236022949219,98.8094711303711,-174.336013793945,-82.6705856323242,-310.555603027344,238.829162597656,-221.417098999023
-119.712562561035,-234.966552734375,173.988677978516,-298.527954101562,-203.403610229492,-267.212097167969,211.419097900391,-307.003875732422,5.29951333999634,-211.162384033203,245.387908935547,-359.436431884766,53.6841659545898,-68.0997161865234,311.329376220703,-318.331237792969,10.5944299697876,-58.5092315673828,36.0984306335449,-237.938659667969,-129.289932250977,-78.8849182128906,79.4365463256836,-349.040771484375,296.988830566406,-274.208892822266,134.461364746094,-114.373924255371,-84.9156951904297,-332.797943115234,113.908279418945,-144.321334838867
-122.605903625488,-197.972137451172,94.4112091064453,-210.082901000977,-309.69921875,-179.805938720703,148.365936279297,-250.874771118164,-133.587936401367,-70.9362030029297,160.404937744141,-283.282257080078,-85.7035522460938,0.110280722379684,248.185897827148,-228.373870849609,-218.389373779297,30.2861480712891,32.2517356872559,-261.170013427734,-277.04052734375,-64.6484146118164,25.7496376037598,-323.265930175781,306.022674560547,-178.3798828125,39.2043190002441,-44.7576522827148,-149.839279174805,-291.148803710938,47.6743545532227,-4.09819269180298
-149.498519897461,-117.86279296875,98.8503723144531,-81.7816314697266,-310.503173828125,-86.2833404541016,172.277099609375,-116.852661132812,-89.4873046875,-64.593147277832,240.263397216797,-98.2371520996094,-69.9157638549805,93.4463958740234,305.545288085938,-79.2910842895508,-122.79801940918,173.147064208984,43.2936668395996,-161.826278686523,-288.053253173828,-60.1877365112305,94.2837753295898,-220.947326660156,342.806823730469,-61.6517639160156,37.7720527648926,-62.6043167114258,-123.356338500977,-152.119689941406,147.496978759766,109.675437927246
-33.982795715332,32.0728378295898,206.782852172852,41.8331451416016,-267.031524658203,37.8229522705078,294.794097900391,43.1429672241211,-21.2580051422119,-94.5746536254883,462.392913818359,20.3759346008301,118.415008544922,98.2585372924805,440.982666015625,28.7298831939697,189.740661621094,105.036575317383,107.053604125977,3.79570937156677,-186.958267211914,-9.34676837921143,182.130279541016,-94.6397476196289,364.046020507812,-37.1430320739746,123.21361541748,-117.602485656738,-21.2247657775879,-3.99023985862732,250.470977783203,84.5561981201172
